wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
10000123,510050C1506M02850,50ETF购2015年6月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2015-06,2015/3/31 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.1023,实物资产,退市,
10000124,510050P1506M02850,50ETF沽2015年6月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2015-06,2015/3/31 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.2024,实物资产,退市,
10000125,510050C1509M02850,50ETF购2015年9月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2015-09,2015/3/31 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.1557,实物资产,退市,
10000126,510050P1509M02850,50ETF沽2015年9月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2015-09,2015/3/31 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2414,实物资产,退市,
10000127,510050C1504M02900,50ETF购2015年4月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2015-04,2015/4/8 0:00:00,2015/4/22 0:00:00,2015-04-22,2015-04-23,0.0542,实物资产,退市,
10000128,510050C1504M02950,50ETF购2015年4月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2015-04,2015/4/8 0:00:00,2015/4/22 0:00:00,2015-04-22,2015-04-23,0.0376,实物资产,退市,
10000129,510050P1504M02900,50ETF沽2015年4月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2015-04,2015/4/8 0:00:00,2015/4/22 0:00:00,2015-04-22,2015-04-23,0.1219,实物资产,退市,
10000130,510050P1504M02950,50ETF沽2015年4月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2015-04,2015/4/8 0:00:00,2015/4/22 0:00:00,2015-04-22,2015-04-23,0.1542,实物资产,退市,
10000131,510050C1505M02900,50ETF购2015年5月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2015-05,2015/4/8 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.1173,实物资产,退市,
10000132,510050C1505M02950,50ETF购2015年5月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2015-05,2015/4/8 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.0974,实物资产,退市,
10000133,510050P1505M02900,50ETF沽2015年5月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2015-05,2015/4/8 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.1731,实物资产,退市,
10000134,510050P1505M02950,50ETF沽2015年5月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2015-05,2015/4/8 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.2027,实物资产,退市,
10000135,510050C1506M02900,50ETF购2015年6月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2015-06,2015/4/8 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.1486,实物资产,退市,
10000136,510050C1506M02950,50ETF购2015年6月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2015-06,2015/4/8 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.128,实物资产,退市,
10000137,510050P1506M02900,50ETF沽2015年6月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2015-06,2015/4/8 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.2072,实物资产,退市,
10000138,510050P1506M02950,50ETF沽2015年6月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2015-06,2015/4/8 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.236,实物资产,退市,
10000139,510050C1509M02900,50ETF购2015年9月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2015-09,2015/4/8 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2429,实物资产,退市,
10000140,510050C1509M02950,50ETF购2015年9月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2015-09,2015/4/8 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2214,实物资产,退市,
10000141,510050P1509M02900,50ETF沽2015年9月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2015-09,2015/4/8 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2535,实物资产,退市,
10000142,510050P1509M02950,50ETF沽2015年9月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2015-09,2015/4/8 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2811,实物资产,退市,
10000143,510050C1504M03000,50ETF购2015年4月3000,510050.SH,ETF期权,认购,欧式,3,10000,2015-04,2015/4/9 0:00:00,2015/4/22 0:00:00,2015-04-22,2015-04-23,0.0464,实物资产,退市,
10000144,510050P1504M03000,50ETF沽2015年4月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2015-04,2015/4/9 0:00:00,2015/4/22 0:00:00,2015-04-22,2015-04-23,0.1469,实物资产,退市,
10000145,510050C1505M03000,50ETF购2015年5月3000,510050.SH,ETF期权,认购,欧式,3,10000,2015-05,2015/4/9 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.1112,实物资产,退市,
10000146,510050P1505M03000,50ETF沽2015年5月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2015-05,2015/4/9 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.2084,实物资产,退市,
10000147,510050C1506M03000,50ETF购2015年6月3000,510050.SH,ETF期权,认购,欧式,3,10000,2015-06,2015/4/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.1454,实物资产,退市,
10000148,510050P1506M03000,50ETF沽2015年6月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2015-06,2015/4/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.2328,实物资产,退市,
10000149,510050C1509M03000,50ETF购2015年9月3000,510050.SH,ETF期权,认购,欧式,3,10000,2015-09,2015/4/9 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2559,实物资产,退市,
10000150,510050P1509M03000,50ETF沽2015年9月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2015-09,2015/4/9 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2981,实物资产,退市,
10000151,510050C1504M03100,50ETF购2015年4月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2015-04,2015/4/13 0:00:00,2015/4/22 0:00:00,2015-04-22,2015-04-23,0.0246,实物资产,退市,
10000152,510050P1504M03100,50ETF沽2015年4月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2015-04,2015/4/13 0:00:00,2015/4/22 0:00:00,2015-04-22,2015-04-23,0.1835,实物资产,退市,
10000153,510050C1505M03100,50ETF购2015年5月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2015-05,2015/4/13 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.1,实物资产,退市,
10000154,510050P1505M03100,50ETF沽2015年5月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2015-05,2015/4/13 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.2531,实物资产,退市,
10000155,510050C1506M03100,50ETF购2015年6月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2015-06,2015/4/13 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.1432,实物资产,退市,
10000156,510050P1506M03100,50ETF沽2015年6月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2015-06,2015/4/13 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.2694,实物资产,退市,
10000157,510050C1509M03100,50ETF购2015年9月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2015-09,2015/4/13 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2392,实物资产,退市,
10000158,510050P1509M03100,50ETF沽2015年9月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2015-09,2015/4/13 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.333,实物资产,退市,
10000159,510050C1504M03200,50ETF购2015年4月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2015-04,2015/4/14 0:00:00,2015/4/22 0:00:00,2015-04-22,2015-04-23,0.0168,实物资产,退市,
10000160,510050P1504M03200,50ETF沽2015年4月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2015-04,2015/4/14 0:00:00,2015/4/22 0:00:00,2015-04-22,2015-04-23,0.2235,实物资产,退市,
10000161,510050C1505M03200,50ETF购2015年5月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2015-05,2015/4/14 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.0899,实物资产,退市,
10000162,510050P1505M03200,50ETF沽2015年5月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2015-05,2015/4/14 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.2907,实物资产,退市,
10000163,510050C1506M03200,50ETF购2015年6月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2015-06,2015/4/14 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.1316,实物资产,退市,
10000164,510050P1506M03200,50ETF沽2015年6月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2015-06,2015/4/14 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.3201,实物资产,退市,
10000165,510050C1509M03200,50ETF购2015年9月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2015-09,2015/4/14 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2252,实物资产,退市,
10000166,510050P1509M03200,50ETF沽2015年9月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2015-09,2015/4/14 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.3768,实物资产,退市,
10000167,510050C1504M03300,50ETF购2015年4月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2015-04,2015/4/17 0:00:00,2015/4/22 0:00:00,2015-04-22,2015-04-23,0.0086,实物资产,退市,
10000168,510050P1504M03300,50ETF沽2015年4月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2015-04,2015/4/17 0:00:00,2015/4/22 0:00:00,2015-04-22,2015-04-23,0.1678,实物资产,退市,
10000169,510050C1505M03300,50ETF购2015年5月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2015-05,2015/4/17 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.1234,实物资产,退市,
10000170,510050P1505M03300,50ETF沽2015年5月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2015-05,2015/4/17 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.2605,实物资产,退市,
10000171,510050C1506M03300,50ETF购2015年6月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2015-06,2015/4/17 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.1693,实物资产,退市,
10000172,510050P1506M03300,50ETF沽2015年6月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2015-06,2015/4/17 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.2896,实物资产,退市,
10000173,510050C1509M03300,50ETF购2015年9月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2015-09,2015/4/17 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2638,实物资产,退市,
10000174,510050P1509M03300,50ETF沽2015年9月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2015-09,2015/4/17 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.3607,实物资产,退市,
10000175,510050C1504M03400,50ETF购2015年4月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2015-04,2015/4/20 0:00:00,2015/4/22 0:00:00,2015-04-22,2015-04-23,0.002,实物资产,退市,
10000176,510050P1504M03400,50ETF沽2015年4月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2015-04,2015/4/20 0:00:00,2015/4/22 0:00:00,2015-04-22,2015-04-23,0.2155,实物资产,退市,
10000177,510050C1505M03400,50ETF购2015年5月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2015-05,2015/4/20 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.1131,实物资产,退市,
10000178,510050P1505M03400,50ETF沽2015年5月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2015-05,2015/4/20 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.2998,实物资产,退市,
10000179,510050C1506M03400,50ETF购2015年6月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2015-06,2015/4/20 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.1592,实物资产,退市,
10000180,510050P1506M03400,50ETF沽2015年6月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2015-06,2015/4/20 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.3363,实物资产,退市,
10000181,510050C1509M03400,50ETF购2015年9月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2015-09,2015/4/20 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2789,实物资产,退市,
10000182,510050P1509M03400,50ETF沽2015年9月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2015-09,2015/4/20 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.4049,实物资产,退市,
10000183,510050C1512M03000,50ETF购2015年12月3000,510050.SH,ETF期权,认购,欧式,3,10000,2015-12,2015/4/23 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.5629,实物资产,退市,
10000184,510050C1512M03100,50ETF购2015年12月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2015-12,2015/4/23 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.526,实物资产,退市,
10000185,510050C1512M03200,50ETF购2015年12月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2015-12,2015/4/23 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.4847,实物资产,退市,
10000186,510050C1512M03300,50ETF购2015年12月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2015-12,2015/4/23 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.4478,实物资产,退市,
10000187,510050C1512M03400,50ETF购2015年12月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2015-12,2015/4/23 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.4109,实物资产,退市,
10000188,510050P1512M03000,50ETF沽2015年12月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2015-12,2015/4/23 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2486,实物资产,退市,
10000189,510050P1512M03100,50ETF沽2015年12月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2015-12,2015/4/23 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.298,实物资产,退市,
10000190,510050P1512M03200,50ETF沽2015年12月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2015-12,2015/4/23 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.3519,实物资产,退市,
10000191,510050P1512M03300,50ETF沽2015年12月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2015-12,2015/4/23 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.4079,实物资产,退市,
10000192,510050P1512M03400,50ETF沽2015年12月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2015-12,2015/4/23 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.4706,实物资产,退市,
10000193,510050C1505M03500,50ETF购2015年5月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2015-05,2015/4/28 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.0872,实物资产,退市,
10000194,510050P1505M03500,50ETF沽2015年5月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2015-05,2015/4/28 0:00:00,2015/5/27 0:00:00,2015-05-27,2015-05-28,0.3276,实物资产,退市,
10000195,510050C1506M03500,50ETF购2015年6月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2015-06,2015/4/28 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.1405,实物资产,退市,
10000196,510050P1506M03500,50ETF沽2015年6月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2015-06,2015/4/28 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.3726,实物资产,退市,
10000197,510050C1509M03500,50ETF购2015年9月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2015-09,2015/4/28 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2685,实物资产,退市,
10000198,510050P1509M03500,50ETF沽2015年9月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2015-09,2015/4/28 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.4472,实物资产,退市,
10000199,510050C1512M03500,50ETF购2015年12月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2015-12,2015/4/28 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.3635,实物资产,退市,
10000200,510050P1512M03500,50ETF沽2015年12月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2015-12,2015/4/28 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.4907,实物资产,退市,
10000201,510050C1512M02950,50ETF购2015年12月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2015-12,2015/5/6 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.4989,实物资产,退市,
10000202,510050P1512M02950,50ETF沽2015年12月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2015-12,2015/5/6 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2513,实物资产,退市,
10000203,510050C1512M02900,50ETF购2015年12月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2015-12,2015/5/8 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.4952,实物资产,退市,
10000204,510050P1512M02900,50ETF沽2015年12月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2015-12,2015/5/8 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2339,实物资产,退市,
10000205,510050C1512M02850,50ETF购2015年12月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2015-12,2015/5/19 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.4317,实物资产,退市,
10000206,510050P1512M02850,50ETF沽2015年12月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2015-12,2015/5/19 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2369,实物资产,退市,
10000207,510050C1507M03100,50ETF购2015年7月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2015-07,2015/5/28 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.3489,实物资产,退市,
10000208,510050C1507M03200,50ETF购2015年7月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2015-07,2015/5/28 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.2891,实物资产,退市,
10000209,510050C1507M03300,50ETF购2015年7月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2015-07,2015/5/28 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.2413,实物资产,退市,
10000210,510050C1507M03400,50ETF购2015年7月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2015-07,2015/5/28 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.2092,实物资产,退市,
10000211,510050C1507M03500,50ETF购2015年7月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2015-07,2015/5/28 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.1806,实物资产,退市,
10000212,510050P1507M03100,50ETF沽2015年7月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2015-07,2015/5/28 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.1229,实物资产,退市,
10000213,510050P1507M03200,50ETF沽2015年7月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2015-07,2015/5/28 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.1629,实物资产,退市,
10000214,510050P1507M03300,50ETF沽2015年7月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2015-07,2015/5/28 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.2023,实物资产,退市,
10000215,510050P1507M03400,50ETF沽2015年7月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2015-07,2015/5/28 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.2705,实物资产,退市,
10000216,510050P1507M03500,50ETF沽2015年7月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2015-07,2015/5/28 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.3384,实物资产,退市,
10000217,510050C1507M02950,50ETF购2015年7月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2015-07,2015/5/29 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.2956,实物资产,退市,
10000218,510050C1507M03000,50ETF购2015年7月3000,510050.SH,ETF期权,认购,欧式,3,10000,2015-07,2015/5/29 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.2682,实物资产,退市,
10000219,510050P1507M02950,50ETF沽2015年7月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2015-07,2015/5/29 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.1306,实物资产,退市,
10000220,510050P1507M03000,50ETF沽2015年7月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2015-07,2015/5/29 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.1522,实物资产,退市,
10000221,510050C1506M03600,50ETF购2015年6月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2015-06,2015/6/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.0799,实物资产,退市,
10000222,510050P1506M03600,50ETF沽2015年6月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2015-06,2015/6/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.2444,实物资产,退市,
10000223,510050C1507M03600,50ETF购2015年7月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2015-07,2015/6/9 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.1755,实物资产,退市,
10000224,510050P1507M03600,50ETF沽2015年7月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2015-07,2015/6/9 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.3233,实物资产,退市,
10000225,510050C1509M03600,50ETF购2015年9月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2015-09,2015/6/9 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2845,实物资产,退市,
10000226,510050P1509M03600,50ETF沽2015年9月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2015-09,2015/6/9 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.3874,实物资产,退市,
10000227,510050C1512M03600,50ETF购2015年12月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2015-12,2015/6/9 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.3905,实物资产,退市,
10000228,510050P1512M03600,50ETF沽2015年12月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2015-12,2015/6/9 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.4494,实物资产,退市,
10000229,510050C1507M02900,50ETF购2015年7月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2015-07,2015/6/19 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.2911,实物资产,退市,
10000230,510050P1507M02900,50ETF沽2015年7月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2015-07,2015/6/19 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.1069,实物资产,退市,
10000231,510050C1507M02750,50ETF购2015年7月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2015-07,2015/6/23 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.2869,实物资产,退市,
10000232,510050C1507M02800,50ETF购2015年7月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2015-07,2015/6/23 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.2598,实物资产,退市,
10000233,510050C1507M02850,50ETF购2015年7月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2015-07,2015/6/23 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.2347,实物资产,退市,
10000234,510050P1507M02750,50ETF沽2015年7月2750,510050.SH,ETF期权,认沽,欧式,2.75,10000,2015-07,2015/6/23 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.1059,实物资产,退市,
10000235,510050P1507M02800,50ETF沽2015年7月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2015-07,2015/6/23 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.1271,实物资产,退市,
10000236,510050P1507M02850,50ETF沽2015年7月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2015-07,2015/6/23 0:00:00,2015/7/22 0:00:00,2015-07-22,2015-07-23,0.1507,实物资产,退市,
10000237,510050C1512M02750,50ETF购2015年12月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2015-12,2015/6/23 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.4678,实物资产,退市,
